YEAR,T_MAPCODE,BIOME,LC7_text,km2
2020,SVcb13,Savanna,Mine,1.646
2020,SVcb14,Savanna,Mine,0.432
2020,SVcb15,Savanna,Mine,9.5976
2020,SVcb16,Savanna,Mine,8.4172
2020,SVcb17,Savanna,Mine,12.1744
2020,SVcb18,Savanna,Mine,2.1896
2020,SVcb19,Savanna,Mine,37.4268
2020,SVcb2,Savanna,Mine,1.5176
2020,SVcb20,Savanna,Mine,33.1536
2020,SVcb21,Savanna,Mine,0.3252
2020,SVcb22,Savanna,Mine,0
2020,SVcb23,Savanna,Mine,8.3808
2020,SVcb24,Savanna,Mine,0.7472
2020,SVcb25,Savanna,Mine,0.4572
2020,SVcb26,Savanna,Mine,0.9328
2020,SVcb27,Savanna,Mine,29.432
2020,SVcb28,Savanna,Mine,28.7944
2020,SVcb29,Savanna,Mine,0.3532
2020,SVcb3,Savanna,Mine,1.2848
2020,SVcb4,Savanna,Mine,10.3568
2020,SVcb5,Savanna,Mine,8.00E-04
2020,SVcb6,Savanna,Mine,75.3408
2020,SVcb7,Savanna,Mine,15.522
2020,SVcb8,Savanna,Mine,19.948
2020,SVcb9,Savanna,Mine,5.5788
2020,SVk1,Savanna,Mine,2.376
2020,SVk10,Savanna,Mine,37.9516
2020,SVk11,Savanna,Mine,5.6376
2020,SVk12,Savanna,Mine,94.1308
2020,SVk13,Savanna,Mine,21.0016
2020,SVk14,Savanna,Mine,30.1516
2020,SVk15,Savanna,Mine,0.1584
2020,SVk16,Savanna,Mine,0.3076
2020,SVk17,Savanna,Mine,10.4872
2020,SVk18,Savanna,Mine,11.882
2020,SVk2,Savanna,Mine,10.3672
2020,SVk3,Savanna,Mine,8.0368
2020,SVk4,Savanna,Mine,103.7636
2020,SVk5,Savanna,Mine,8.206
2020,SVk6,Savanna,Mine,48.5308
2020,SVk7,Savanna,Mine,19.6724
2020,SVk8,Savanna,Mine,1.4976
2020,SVk9,Savanna,Mine,43.556
2020,SVkd1,Savanna,Mine,6.0052
2020,SVkd2,Savanna,Mine,0.0164
2020,SVkd3,Savanna,Mine,0
2020,SVkd4,Savanna,Mine,0
2020,SVl1,Savanna,Mine,2.5328
2020,SVl10,Savanna,Mine,1.2464
2020,SVl11,Savanna,Mine,0.0088
2020,SVl12,Savanna,Mine,1.4516
2020,SVl13,Savanna,Mine,0.4572
2020,SVl14,Savanna,Mine,0.1172
2020,SVl15,Savanna,Mine,0.032
2020,SVl16,Savanna,Mine,0.0036
2020,SVl17,Savanna,Mine,0
2020,SVl18,Savanna,Mine,0.0304
2020,SVl19,Savanna,Mine,0.05
2020,SVl2,Savanna,Mine,0.0028
2020,SVl20,Savanna,Mine,1.12
2020,SVl21,Savanna,Mine,0
2020,SVl22,Savanna,Mine,0.034
2020,SVl23,Savanna,Mine,11.6168
2020,SVl24,Savanna,Mine,0.0552
2020,SVl25,Savanna,Mine,0.0252
2020,SVl26,Savanna,Mine,0.03
2020,SVl27,Savanna,Mine,0.0716
2020,SVl3,Savanna,Mine,7.9992
2020,SVl4,Savanna,Mine,0.024
2020,SVl5,Savanna,Mine,0.1952
2020,SVl6,Savanna,Mine,0.0076
2020,SVl7,Savanna,Mine,0.0988
2020,SVl8,Savanna,Mine,1.3908
2020,SVl9,Savanna,Mine,1.4672
2020,SVmp1,Savanna,Mine,13.4912
2020,SVmp2,Savanna,Mine,9.0268
2020,SVmp3,Savanna,Mine,0.0104
2020,SVmp4,Savanna,Mine,0.0708
2020,SVmp5,Savanna,Mine,0.0876
2020,SVmp6,Savanna,Mine,5.5216
2020,SVmp7,Savanna,Mine,26.1172
2020,SVmp8,Savanna,Mine,0.0028
2020,SVs1,Savanna,Mine,1.1056
2020,SVs2,Savanna,Mine,1.274
2020,SVs3,Savanna,Mine,0.7488
2020,SVs4,Savanna,Mine,0.2376
2020,SVs5,Savanna,Mine,0.2888
2020,SVs6,Savanna,Mine,1.848
2020,SVs7,Savanna,Mine,3.5616
2020,SVs8,Savanna,Mine,1.6984
2022,AT15,Albany Thicket,Mine,0
2022,AT16,Albany Thicket,Mine,0.5496
2022,AT17,Albany Thicket,Mine,0.0904
2022,AT18,Albany Thicket,Mine,0.0144
2022,AT19,Albany Thicket,Mine,0.0132
2022,AT20,Albany Thicket,Mine,0.39
2022,AT21,Albany Thicket,Mine,0.0748
2022,AT22,Albany Thicket,Mine,0.1168
2022,AT23,Albany Thicket,Mine,0.0048
2022,AT24,Albany Thicket,Mine,0.0532
2022,AT25,Albany Thicket,Mine,0.1012
2022,AT26,Albany Thicket,Mine,0
2022,AT27,Albany Thicket,Mine,0.3768
2022,AT28,Albany Thicket,Mine,0.026
2022,AT29,Albany Thicket,Mine,0.3748
2022,AT30,Albany Thicket,Mine,0.0176
2022,AT31,Albany Thicket,Mine,0
2022,AT32,Albany Thicket,Mine,0.1016
2022,AT33,Albany Thicket,Mine,0.006
2022,AT34,Albany Thicket,Mine,0.056
2022,AT35,Albany Thicket,Mine,0
2022,AT36,Albany Thicket,Mine,0.1016
2022,AT37,Albany Thicket,Mine,0.0708
2022,AT38,Albany Thicket,Mine,0.83
2022,AT39,Albany Thicket,Mine,1.3132
2022,AT40,Albany Thicket,Mine,0.2168
2022,AT41,Albany Thicket,Mine,0.1468
2022,AT42,Albany Thicket,Mine,0.0056
2022,AT43,Albany Thicket,Mine,0.0092
2022,AT44,Albany Thicket,Mine,0.3736
2022,AT45,Albany Thicket,Mine,0.0616
2022,AT46,Albany Thicket,Mine,0.1732
2022,AT47,Albany Thicket,Mine,0.074
2022,AT48,Albany Thicket,Mine,0
2022,AT49,Albany Thicket,Mine,0.43
2022,AT50,Albany Thicket,Mine,0.0964
2022,AT51,Albany Thicket,Mine,2.0644
2022,AT52,Albany Thicket,Mine,0
2022,AT53,Albany Thicket,Mine,0
2022,AT54,Albany Thicket,Mine,0
2022,AT55,Albany Thicket,Mine,0.0976
2022,AT56,Albany Thicket,Mine,0.7976
2022,AT57,Albany Thicket,Mine,0.2652
2022,AT58,Albany Thicket,Mine,0.0816
2022,AZa1,Azonal,Mine,0
2022,AZa2,Azonal,Mine,0.0516
2022,AZa3,Azonal,Mine,0.9152
2022,AZa4,Azonal,Mine,6.1288
2022,AZa5,Azonal,Mine,8.5496
2022,AZa6,Azonal,Mine,0.5884
2022,AZa7,Azonal,Mine,1.852
2022,AZd1,Azonal,Mine,5.4776
2022,AZd2,Azonal,Mine,3.4796
2022,AZd3,Azonal,Mine,0.0504
2022,AZd4,Azonal,Mine,0.1444
2022,AZi1,Azonal,Mine,2.0616
2022,AZi3,Azonal,Mine,0.106
2022,AZi5,Azonal,Mine,7.8948
2022,AZi6,Azonal,Mine,1.3824
2022,AZi7,Azonal,Mine,0.1948
2022,AZi8,Azonal,Mine,0.102
2022,AZs3,Azonal,Mine,0
2022,CB1,IOCB,Mine,11.98
2022,CB2,IOCB,Mine,1.038
2022,CB3,IOCB,Mine,5.2952
2022,CB4,IOCB,Mine,1.6276
2022,CB5,IOCB,Mine,0.4428
2022,CB6,IOCB,Mine,2.1672
2022,Dg1,Desert,Mine,2.954
2022,Dg10,Desert,Mine,4.0484
2022,Dg2,Desert,Mine,0
2022,Dg3,Desert,Mine,3.538
2022,Dg4,Desert,Mine,0.4772
2022,Dg5,Desert,Mine,0
2022,Dg6,Desert,Mine,0
2022,Dg7,Desert,Mine,0.8552
2022,Dg8,Desert,Mine,0.0476
2022,Dg9,Desert,Mine,0.6388
2022,Dn1,Desert,Mine,14.6536
2022,Dn2,Desert,Mine,0.4408
2022,Dn3,Desert,Mine,10.6056
2022,Dn4,Desert,Mine,17.1332
2022,Dn5,Desert,Mine,29.4208
2022,FFa1,Fynbos,Mine,0.0092
2022,FFa2,Fynbos,Mine,0.2776
2022,FFa3,Fynbos,Mine,0.1264
2022,FFa4,Fynbos,Mine,8.00E-04
2022,FFb1,Fynbos,Mine,0.008
2022,FFb2,Fynbos,Mine,0
2022,FFb3,Fynbos,Mine,0
2022,FFb4,Fynbos,Mine,0
2022,FFb5,Fynbos,Mine,0.0036
2022,FFb6,Fynbos,Mine,0.0112
2022,FFc1,Fynbos,Mine,0.198
2022,FFd1,Fynbos,Mine,1.7672
2022,FFd10,Fynbos,Mine,0.0244
2022,FFd11,Fynbos,Mine,0.242
2022,FFd2,Fynbos,Mine,0.4168
2022,FFd3,Fynbos,Mine,0.1096
2022,FFd4,Fynbos,Mine,1.5268
2022,FFd5,Fynbos,Mine,1.5284
2022,FFd6,Fynbos,Mine,0.0632
2022,FFd7,Fynbos,Mine,0.0692
2022,FFd8,Fynbos,Mine,0.5368
2022,FFd9,Fynbos,Mine,0.1224
2022,FFf1,Fynbos,Mine,0.2264
2022,FFf2,Fynbos,Mine,0.0032
2022,FFg1,Fynbos,Mine,0
2022,FFg2,Fynbos,Mine,0.1032
2022,FFg3,Fynbos,Mine,0
2022,FFg4,Fynbos,Mine,0
2022,FFg5,Fynbos,Mine,0.6644
2022,FFh1,Fynbos,Mine,0.0324
2022,FFh10,Fynbos,Mine,0
2022,FFh11,Fynbos,Mine,4.00E-04
2022,FFh2,Fynbos,Mine,0.002
2022,FFh3,Fynbos,Mine,0.0208
2022,FFh4,Fynbos,Mine,0.1
2022,FFh5,Fynbos,Mine,0.0012
2022,FFh6,Fynbos,Mine,0.0764
2022,FFh7,Fynbos,Mine,0.0032
2022,FFh8,Fynbos,Mine,0.0064
2022,FFh9,Fynbos,Mine,0.0724
2022,FFl1,Fynbos,Mine,0.0252
2022,FFl2,Fynbos,Mine,1.0316
2022,FFl3,Fynbos,Mine,0.1392
2022,FFq1,Fynbos,Mine,0
2022,FFq2,Fynbos,Mine,0.0216
2022,FFq3,Fynbos,Mine,0.1648
2022,FFq4,Fynbos,Mine,0.14
2022,FFq5,Fynbos,Mine,0
2022,FFq6,Fynbos,Mine,0.0632
2022,FFs1,Fynbos,Mine,0.0024
2022,FFs10,Fynbos,Mine,0.0676
2022,FFs11,Fynbos,Mine,0.2464
2022,FFs12,Fynbos,Mine,0.3816
2022,FFs13,Fynbos,Mine,0.0924
2022,FFs14,Fynbos,Mine,0.2412
2022,FFs15,Fynbos,Mine,0.2304
2022,FFs16,Fynbos,Mine,0.0152
2022,FFs17,Fynbos,Mine,0.0796
2022,FFs18,Fynbos,Mine,0.014
2022,FFs19,Fynbos,Mine,0.2328
2022,FFs2,Fynbos,Mine,0.1792
2022,FFs20,Fynbos,Mine,0.0528
2022,FFs21,Fynbos,Mine,0
2022,FFs22,Fynbos,Mine,0
2022,FFs23,Fynbos,Mine,0.004
2022,FFs24,Fynbos,Mine,0.0056
2022,FFs25,Fynbos,Mine,0
2022,FFs26,Fynbos,Mine,0
2022,FFs27,Fynbos,Mine,0.062
2022,FFs28,Fynbos,Mine,0.158
2022,FFs29,Fynbos,Mine,0.5524
2022,FFs3,Fynbos,Mine,0
2022,FFs30,Fynbos,Mine,0
2022,FFs31,Fynbos,Mine,0
2022,FFs32,Fynbos,Mine,0
2022,FFs4,Fynbos,Mine,0.1168
2022,FFs5,Fynbos,Mine,0.1012
2022,FFs6,Fynbos,Mine,0.1608
2022,FFs7,Fynbos,Mine,0.016
2022,FFs8,Fynbos,Mine,0.0224
2022,FFs9,Fynbos,Mine,0.0092
2022,FFt1,Fynbos,Mine,0.0016
2022,FFt2,Fynbos,Mine,0.0232
2022,FOa1,Forest,Mine,0
2022,FOa2,Forest,Mine,0.0144
2022,FOa3,Forest,Mine,0.0268
2022,FOz1,Forest,Mine,8.00E-04
2022,FOz2,Forest,Mine,4.00E-04
2022,FOz3,Forest,Mine,8.00E-04
2022,FOz4,Forest,Mine,0
2022,FOz5,Forest,Mine,0.1336
2022,FOz6,Forest,Mine,0
2022,FOz7,Forest,Mine,8.5524
2022,FOz8,Forest,Mine,0
2022,FOz9,Forest,Mine,0
2022,FRa1,Fynbos,Mine,0.252
2022,FRa2,Fynbos,Mine,0
2022,FRc1,Fynbos,Mine,0.214
2022,FRc2,Fynbos,Mine,0.3728
2022,FRd1,Fynbos,Mine,0.0184
2022,FRd2,Fynbos,Mine,0.0056
2022,FRg1,Fynbos,Mine,0.014
2022,FRg2,Fynbos,Mine,0.8448
2022,FRg3,Fynbos,Mine,0
2022,FRl1,Fynbos,Mine,0.0168
2022,FRs1,Fynbos,Mine,0
2022,FRs10,Fynbos,Mine,0
2022,FRs11,Fynbos,Mine,0.15
2022,FRs12,Fynbos,Mine,0.2228
2022,FRs13,Fynbos,Mine,1.3332
2022,FRs14,Fynbos,Mine,0.9276
2022,FRs15,Fynbos,Mine,0
2022,FRs16,Fynbos,Mine,0.1076
2022,FRs17,Fynbos,Mine,0.0524
2022,FRs18,Fynbos,Mine,0
2022,FRs19,Fynbos,Mine,0.7552
2022,FRs2,Fynbos,Mine,0.026
2022,FRs20,Fynbos,Mine,0.0116
2022,FRs3,Fynbos,Mine,0.228
2022,FRs4,Fynbos,Mine,0.0312
2022,FRs5,Fynbos,Mine,0.1068
2022,FRs6,Fynbos,Mine,0.6476
2022,FRs7,Fynbos,Mine,0.1384
2022,FRs8,Fynbos,Mine,1.5308
2022,FRs9,Fynbos,Mine,10.5652
2022,FS1,Fynbos,Mine,0.7012
2022,FS10,Fynbos,Mine,0.0904
2022,FS11,Fynbos,Mine,0
2022,FS12,Fynbos,Mine,0.1808
2022,FS13,Fynbos,Mine,0
2022,FS14,Fynbos,Mine,0.0216
2022,FS2,Fynbos,Mine,2.9436
2022,FS3,Fynbos,Mine,9.2964
2022,FS4,Fynbos,Mine,0.2244
2022,FS5,Fynbos,Mine,1.5148
2022,FS6,Fynbos,Mine,4.854
2022,FS7,Fynbos,Mine,0
2022,FS9,Fynbos,Mine,0
2022,Gd1,Grassland,Mine,0.3248
2022,Gd10,Grassland,Mine,0
2022,Gd2,Grassland,Mine,0.0064
2022,Gd3,Grassland,Mine,0.7324
2022,Gd4,Grassland,Mine,0.4044
2022,Gd5,Grassland,Mine,0.1
2022,Gd6,Grassland,Mine,0
2022,Gd7,Grassland,Mine,0
2022,Gd8,Grassland,Mine,0.0924
2022,Gh1,Grassland,Mine,0.5212
2022,Gh10,Grassland,Mine,70.9192
2022,Gh11,Grassland,Mine,0.4856
2022,Gh12,Grassland,Mine,26.3872
2022,Gh13,Grassland,Mine,5.2616
2022,Gh14,Grassland,Mine,23.788
2022,Gh15,Grassland,Mine,21.1468
2022,Gh2,Grassland,Mine,0.9488
2022,Gh3,Grassland,Mine,4.512
2022,Gh4,Grassland,Mine,2.0964
2022,Gh5,Grassland,Mine,3.3624
2022,Gh6,Grassland,Mine,33.7604
2022,Gh7,Grassland,Mine,1.278
2022,Gh8,Grassland,Mine,0.2056
2022,Gh9,Grassland,Mine,14.7508
2022,Gm1,Grassland,Mine,1.0512
2022,Gm10,Grassland,Mine,10.05
2022,Gm11,Grassland,Mine,99.6304
2022,Gm12,Grassland,Mine,438.0444
2022,Gm13,Grassland,Mine,4.3892
2022,Gm14,Grassland,Mine,0.7052
2022,Gm15,Grassland,Mine,1.556
2022,Gm16,Grassland,Mine,2.7604
2022,Gm17,Grassland,Mine,0.2124
2022,Gm19,Grassland,Mine,7.964
2022,Gm2,Grassland,Mine,0
2022,Gm20,Grassland,Mine,0
2022,Gm21,Grassland,Mine,2.1672
2022,Gm22,Grassland,Mine,4.2184
2022,Gm23,Grassland,Mine,0.5456
2022,Gm24,Grassland,Mine,0
2022,Gm25,Grassland,Mine,0
2022,Gm26,Grassland,Mine,8.00E-04
2022,Gm27,Grassland,Mine,0.066
2022,Gm28,Grassland,Mine,0
2022,Gm29,Grassland,Mine,0.004
2022,Gm3,Grassland,Mine,2.4028
2022,Gm30,Grassland,Mine,8.3368
2022,Gm31,Grassland,Mine,0.0504
2022,Gm4,Grassland,Mine,1.8276
2022,Gm5,Grassland,Mine,1.0912
2022,Gm6,Grassland,Mine,1.8712
2022,Gm7,Grassland,Mine,0
2022,Gm8,Grassland,Mine,107.8424
2022,Gm9,Grassland,Mine,17.7392
2022,Gs1,Grassland,Mine,0.28
2022,Gs10,Grassland,Mine,1.1788
2022,Gs11,Grassland,Mine,0.3592
2022,Gs12,Grassland,Mine,1.8964
2022,Gs13,Grassland,Mine,0.452
2022,Gs14,Grassland,Mine,2.6852
2022,Gs15,Grassland,Mine,1.412
2022,Gs16,Grassland,Mine,1.5556
2022,Gs17,Grassland,Mine,0.6588
2022,Gs18,Grassland,Mine,0.0824
2022,Gs19,Grassland,Mine,1.712
2022,Gs2,Grassland,Mine,0.1104
2022,Gs20,Grassland,Mine,0.8328
2022,Gs3,Grassland,Mine,0.0304
2022,Gs4,Grassland,Mine,11.268
2022,Gs6,Grassland,Mine,9.17
2022,Gs7,Grassland,Mine,5.3308
2022,Gs8,Grassland,Mine,0.3444
2022,Gs9,Grassland,Mine,0.8488
2022,NKb1,Nama-Karoo,Mine,1.7244
2022,NKb2,Nama-Karoo,Mine,0.1008
2022,NKb3,Nama-Karoo,Mine,16.2424
2022,NKb4,Nama-Karoo,Mine,2.3024
2022,NKb5,Nama-Karoo,Mine,4.8824
2022,NKb6,Nama-Karoo,Mine,30.6728
2022,NKl1,Nama-Karoo,Mine,2.654
2022,NKl2,Nama-Karoo,Mine,3.038
2022,NKl4,Nama-Karoo,Mine,0.028
2022,NKu1,Nama-Karoo,Mine,3.7996
2022,NKu2,Nama-Karoo,Mine,0.8372
2022,NKu3,Nama-Karoo,Mine,46.1368
2022,NKu4,Nama-Karoo,Mine,2.766
2022,NOTVEG,NOTVEG,Mine,4.4824
2022,SKk1,Succulent Karoo,Mine,1.5688
2022,SKk2,Succulent Karoo,Mine,0.1568
2022,SKk3,Succulent Karoo,Mine,3.7688
2022,SKk4,Succulent Karoo,Mine,0.134
2022,SKk5,Succulent Karoo,Mine,8.4092
2022,SKk6,Succulent Karoo,Mine,1.1784
2022,SKk7,Succulent Karoo,Mine,0.068
2022,SKk8,Succulent Karoo,Mine,0
2022,SKk9,Succulent Karoo,Mine,0
2022,SKn1,Succulent Karoo,Mine,6.7612
2022,SKn2,Succulent Karoo,Mine,0.2112
2022,SKn3,Succulent Karoo,Mine,4.3912
2022,SKn4,Succulent Karoo,Mine,10.2068
2022,SKn5,Succulent Karoo,Mine,0.3956
2022,SKn6,Succulent Karoo,Mine,4.00E-04
2022,SKn7,Succulent Karoo,Mine,0.6148
2022,SKr1,Succulent Karoo,Mine,0.0924
2022,SKr10,Succulent Karoo,Mine,0.034
2022,SKr11,Succulent Karoo,Mine,0.0888
2022,SKr12,Succulent Karoo,Mine,0.0592
2022,SKr13,Succulent Karoo,Mine,0.0576
2022,SKr14,Succulent Karoo,Mine,0.0484
2022,SKr15,Succulent Karoo,Mine,4.00E-04
2022,SKr16,Succulent Karoo,Mine,0.2592
2022,SKr17,Succulent Karoo,Mine,0.5464
2022,SKr18,Succulent Karoo,Mine,3.762
2022,SKr19,Succulent Karoo,Mine,2.4512
2022,SKr2,Succulent Karoo,Mine,0.0192
2022,SKr3,Succulent Karoo,Mine,0
2022,SKr4,Succulent Karoo,Mine,1.0624
2022,SKr5,Succulent Karoo,Mine,0
2022,SKr6,Succulent Karoo,Mine,0.004
2022,SKr7,Succulent Karoo,Mine,0.0356
2022,SKr8,Succulent Karoo,Mine,0
2022,SKr9,Succulent Karoo,Mine,0
2022,SKs1,Succulent Karoo,Mine,177.572
2022,SKs10,Succulent Karoo,Mine,0
2022,SKs11,Succulent Karoo,Mine,0.024
2022,SKs12,Succulent Karoo,Mine,0.1464
2022,SKs13,Succulent Karoo,Mine,0.078
2022,SKs14,Succulent Karoo,Mine,5.1304
2022,SKs2,Succulent Karoo,Mine,7.9224
2022,SKs3,Succulent Karoo,Mine,24.5176
2022,SKs4,Succulent Karoo,Mine,5.7028
2022,SKs5,Succulent Karoo,Mine,0.3144
2022,SKs6,Succulent Karoo,Mine,0.2032
2022,SKs7,Succulent Karoo,Mine,39.308
2022,SKs8,Succulent Karoo,Mine,111.6664
2022,SKs9,Succulent Karoo,Mine,7.806
2022,SKt1,Succulent Karoo,Mine,0.0184
2022,SKt2,Succulent Karoo,Mine,1.4348
2022,SKt3,Succulent Karoo,Mine,0.758
2022,SKv1,Succulent Karoo,Mine,0.1116
2022,SKv10,Succulent Karoo,Mine,0.0144
2022,SKv11,Succulent Karoo,Mine,1.7032
2022,SKv13,Succulent Karoo,Mine,0.0952
2022,SKv14,Succulent Karoo,Mine,0.204
2022,SKv2,Succulent Karoo,Mine,0.022
2022,SKv3,Succulent Karoo,Mine,0.0032
2022,SKv4,Succulent Karoo,Mine,0.002
2022,SKv5,Succulent Karoo,Mine,0.9384
2022,SKv6,Succulent Karoo,Mine,0.7724
2022,SKv7,Succulent Karoo,Mine,0.3876
2022,SKv8,Succulent Karoo,Mine,0.6576
2022,SVcb1,Savanna,Mine,41.752
2022,SVcb10,Savanna,Mine,15.916
2022,SVcb11,Savanna,Mine,4.85
2022,SVcb12,Savanna,Mine,21.292
2022,SVcb13,Savanna,Mine,1.7828
2022,SVcb14,Savanna,Mine,0.408
2022,SVcb15,Savanna,Mine,8.686
2022,SVcb16,Savanna,Mine,7.9448
2022,SVcb17,Savanna,Mine,10.1352
2022,SVcb18,Savanna,Mine,1.6248
2022,SVcb19,Savanna,Mine,38.2188
2022,SVcb2,Savanna,Mine,1.3244
2022,SVcb20,Savanna,Mine,33.0856
2022,SVcb21,Savanna,Mine,0.3616
2022,SVcb22,Savanna,Mine,0
2022,SVcb23,Savanna,Mine,7.6684
2022,SVcb24,Savanna,Mine,0.5792
2022,SVcb25,Savanna,Mine,0.474
2022,SVcb26,Savanna,Mine,1.0488
2022,SVcb27,Savanna,Mine,32.228
2022,SVcb28,Savanna,Mine,29.02
2022,SVcb29,Savanna,Mine,0.3196
2022,SVcb3,Savanna,Mine,0.9444
2022,SVcb4,Savanna,Mine,9.7944
2022,SVcb5,Savanna,Mine,4.00E-04
2022,SVcb6,Savanna,Mine,76.6764
2022,SVcb7,Savanna,Mine,16.0704
2022,SVcb8,Savanna,Mine,19.8024
2022,SVcb9,Savanna,Mine,4.9004
2022,SVk1,Savanna,Mine,1.5416
2022,SVk10,Savanna,Mine,36.504
2022,SVk11,Savanna,Mine,2.6504
2022,SVk12,Savanna,Mine,81.35
2022,SVk13,Savanna,Mine,15.284
2022,SVk14,Savanna,Mine,24.4692
2022,SVk15,Savanna,Mine,0.1012
2022,SVk16,Savanna,Mine,0.0692
2022,SVk17,Savanna,Mine,8.2376
2022,SVk18,Savanna,Mine,6.3328
2022,SVk2,Savanna,Mine,11.1568
2022,SVk3,Savanna,Mine,2.8056
2022,SVk4,Savanna,Mine,48.8256
2022,SVk5,Savanna,Mine,4.0516
2022,SVk6,Savanna,Mine,15.3664
2022,SVk7,Savanna,Mine,17.3972
2022,SVk8,Savanna,Mine,0.8776
2022,SVk9,Savanna,Mine,42.7688
2022,SVkd1,Savanna,Mine,6.5928
2022,SVkd2,Savanna,Mine,0.0108
2022,SVkd3,Savanna,Mine,0
2022,SVkd4,Savanna,Mine,0
2022,SVl1,Savanna,Mine,1.1476
2022,SVl10,Savanna,Mine,1.2124
2022,SVl11,Savanna,Mine,0.0116
2022,SVl12,Savanna,Mine,1.35
2022,SVl13,Savanna,Mine,0.3992
2022,SVl14,Savanna,Mine,0.0476
2022,SVl15,Savanna,Mine,0.0256
2022,SVl16,Savanna,Mine,0.0052
2022,SVl17,Savanna,Mine,0
2022,SVl18,Savanna,Mine,0.0196
2022,SVl19,Savanna,Mine,0.0468
2022,SVl2,Savanna,Mine,0.0028
2022,SVl20,Savanna,Mine,1.0104
2022,SVl21,Savanna,Mine,4.00E-04
2022,SVl22,Savanna,Mine,0.0212
2022,SVl23,Savanna,Mine,10.9492
2022,SVl24,Savanna,Mine,0.0504
2022,SVl25,Savanna,Mine,0.0112
2022,SVl26,Savanna,Mine,0.0236
2022,SVl27,Savanna,Mine,0.08
2022,SVl3,Savanna,Mine,8.8928
2022,SVl4,Savanna,Mine,0.0256
2022,SVl5,Savanna,Mine,0.1192
2022,SVl6,Savanna,Mine,0.0108
2022,SVl7,Savanna,Mine,0.148
2022,SVl8,Savanna,Mine,1.0176
2022,SVl9,Savanna,Mine,1.8992
2022,SVmp1,Savanna,Mine,11.5128
2022,SVmp2,Savanna,Mine,8.6196
2022,SVmp3,Savanna,Mine,0.0088
2022,SVmp4,Savanna,Mine,0.1612
2022,SVmp5,Savanna,Mine,0.0912
2022,SVmp6,Savanna,Mine,6.1612
2022,SVmp7,Savanna,Mine,27.0168
2022,SVmp8,Savanna,Mine,0.0144
2022,SVs1,Savanna,Mine,0.8136
2022,SVs2,Savanna,Mine,0.898
2022,SVs3,Savanna,Mine,0.4744
2022,SVs4,Savanna,Mine,0.1404
2022,SVs5,Savanna,Mine,0.2712
2022,SVs6,Savanna,Mine,1.2208
2022,SVs7,Savanna,Mine,2.8884
2022,SVs8,Savanna,Mine,1.3552
1990,AT15,Albany Thicket,Plantation,0
1990,AT16,Albany Thicket,Plantation,0
1990,AT17,Albany Thicket,Plantation,1.3764
1990,AT18,Albany Thicket,Plantation,0.4956
1990,AT19,Albany Thicket,Plantation,0.008
1990,AT20,Albany Thicket,Plantation,0
1990,AT21,Albany Thicket,Plantation,0.0668
1990,AT22,Albany Thicket,Plantation,0.2736
1990,AT23,Albany Thicket,Plantation,0.0204
1990,AT24,Albany Thicket,Plantation,0.2776
1990,AT25,Albany Thicket,Plantation,0
1990,AT26,Albany Thicket,Plantation,0
1990,AT27,Albany Thicket,Plantation,0
1990,AT28,Albany Thicket,Plantation,0.8452
1990,AT29,Albany Thicket,Plantation,0
1990,AT30,Albany Thicket,Plantation,0.0108
1990,AT31,Albany Thicket,Plantation,0.0756
1990,AT32,Albany Thicket,Plantation,2.806
1990,AT33,Albany Thicket,Plantation,0
1990,AT34,Albany Thicket,Plantation,0
1990,AT35,Albany Thicket,Plantation,0
1990,AT36,Albany Thicket,Plantation,10.7964
1990,AT37,Albany Thicket,Plantation,0.072
1990,AT38,Albany Thicket,Plantation,6.2276
1990,AT39,Albany Thicket,Plantation,0
1990,AT40,Albany Thicket,Plantation,4.772
1990,AT41,Albany Thicket,Plantation,2.1064
1990,AT42,Albany Thicket,Plantation,0
1990,AT43,Albany Thicket,Plantation,0
1990,AT44,Albany Thicket,Plantation,0.0548
1990,AT45,Albany Thicket,Plantation,0.3564
1990,AT46,Albany Thicket,Plantation,4.00E-04
1990,AT47,Albany Thicket,Plantation,0
1990,AT48,Albany Thicket,Plantation,0
1990,AT49,Albany Thicket,Plantation,0.172
1990,AT50,Albany Thicket,Plantation,0.1252
1990,AT51,Albany Thicket,Plantation,2.696
1990,AT52,Albany Thicket,Plantation,0
1990,AT53,Albany Thicket,Plantation,2.2572
1990,AT54,Albany Thicket,Plantation,0.0148
1990,AT55,Albany Thicket,Plantation,0.0496
1990,AT56,Albany Thicket,Plantation,9.2632
1990,AT57,Albany Thicket,Plantation,0.2096
1990,AT58,Albany Thicket,Plantation,0.0128
1990,AZa1,Azonal,Plantation,0.2616
1990,AZa2,Azonal,Plantation,7.9396
1990,AZa3,Azonal,Plantation,0.2272
1990,AZa4,Azonal,Plantation,1.9476
1990,AZa5,Azonal,Plantation,9.9188
1990,AZa6,Azonal,Plantation,13.132
1990,AZa7,Azonal,Plantation,27.8836
1990,AZd1,Azonal,Plantation,0
1990,AZd2,Azonal,Plantation,0
1990,AZd3,Azonal,Plantation,0.006
1990,AZd4,Azonal,Plantation,0.1556
1990,AZi1,Azonal,Plantation,0.0388
1990,AZi3,Azonal,Plantation,0.0376
1990,AZi5,Azonal,Plantation,0.64
1990,AZi6,Azonal,Plantation,2.694
1990,AZi7,Azonal,Plantation,0
1990,AZi8,Azonal,Plantation,1.0792
1990,AZs3,Azonal,Plantation,0.4856
